,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
138,Palkkavadi,3,6AA1WMVCX8chZeD1uaEnZA,Payyanur Perumale,spotify:track:6AA1WMVCX8chZeD1uaEnZA,0.912,0.457,0.436,2.72e-06,0.288,-7.592,0.0675,175.791,0.732,0
139,Palkkavadi,4,1rLI6CeLoFczLcmmULsUxG,Sooryan,spotify:track:1rLI6CeLoFczLcmmULsUxG,0.864,0.537,0.467,0.0,0.205,-8.105,0.0502,90.328,0.772,0
140,Palkkavadi,5,29Btrvt4TSfcMw7ceTVxrE,Vallikkum,spotify:track:29Btrvt4TSfcMw7ceTVxrE,0.765,0.563,0.783,3.96e-05,0.162,-6.533,0.053,137.413,0.891,0
141,Palkkavadi,6,7umQschFzWRfDK6JCS1KDP,Thiruchendurilum,spotify:track:7umQschFzWRfDK6JCS1KDP,0.917,0.465,0.472,2.86e-05,0.242,-7.177,0.0385,153.496,0.479,0
142,Palkkavadi,7,4VbgoxhvjGrO8EdtihLnMm,Harippattum,spotify:track:4VbgoxhvjGrO8EdtihLnMm,0.839,0.561,0.594,3.39e-06,0.296,-6.658,0.0508,152.891,0.924,0
143,Palkkavadi,8,4X4fcNKpyIei7K5wqeEgFE,Payyannurambalathil,spotify:track:4X4fcNKpyIei7K5wqeEgFE,0.878,0.732,0.475,2.82e-05,0.087,-7.732,0.0482,125.639,0.753,0
144,Palkkavadi,9,64rPhWmyDcGu8JnRgELl6H,Velenthi Vilaiyadum,spotify:track:64rPhWmyDcGu8JnRgELl6H,0.875,0.637,0.499,9.55e-05,0.158,-6.396,0.0389,83.395,0.734,0
145,Palkkavadi,10,1eSEC2C9FdDfpsHvU4p23n,Kavadi Malarkkavadi,spotify:track:1eSEC2C9FdDfpsHvU4p23n,0.675,0.537,0.657,0.000431,0.0853,-7.043,0.0723,155.623,0.826,1
146,Palkkavadi,11,7gyMv8vUosxAcySv4tPgPb,Veladuthu Vilayadum,spotify:track:7gyMv8vUosxAcySv4tPgPb,0.853,0.702,0.62,1.67e-05,0.109,-7.266,0.0862,123.146,0.911,0
147,Palkkavadi,12,1ngB2363z0fWVMF7Kt86Bh,Dhanavare Nigrahikkan,spotify:track:1ngB2363z0fWVMF7Kt86Bh,0.855,0.696,0.414,0.00117,0.345,-9.256,0.0349,82.068,0.594,0
148,Palkkavadi,13,1S8TdJTRNxwoEbQhBnAdOv,Sri Kodumbilambidum,spotify:track:1S8TdJTRNxwoEbQhBnAdOv,0.856,0.772,0.367,2.67e-06,0.0847,-8.641,0.0397,103.293,0.584,0
149,Palkkavadi,14,5Gt89342YBOLx3MWw9ouzk,Perunnayilamarum,spotify:track:5Gt89342YBOLx3MWw9ouzk,0.793,0.638,0.403,2e-06,0.358,-8.61,0.0428,85.968,0.578,0
150,Palkkavadi,15,7cswrEFXPuzhwRT6gA7FTN,Haripadu Vilayadum Vela,spotify:track:7cswrEFXPuzhwRT6gA7FTN,0.867,0.687,0.342,2.63e-05,0.294,-9.034,0.044,153.434,0.739,0
151,Palkkavadi,16,5as7hDhq9nZ68nt18LrWoo,Hruthadam Vaanidum,spotify:track:5as7hDhq9nZ68nt18LrWoo,0.84,0.698,0.445,1.05e-05,0.0866,-9.927,0.0594,136.488,0.8,0
152,Palkkavadi,17,440syVAF4esFKfUEu5fGGI,Payyannurin,spotify:track:440syVAF4esFKfUEu5fGGI,0.744,0.64,0.418,6.62e-05,0.34,-8.77,0.031,108.379,0.609,0
153,Palkkavadi,18,5TUuVbAmZA35H5wPtUP0bV,Enguthanne Poyalum,spotify:track:5TUuVbAmZA35H5wPtUP0bV,0.782,0.677,0.466,0.0,0.223,-7.169,0.0379,87.497,0.737,0
154,Palkkavadi,19,6X1lHdLPYYjMtR29yqVqHR,Palkavadi,spotify:track:6X1lHdLPYYjMtR29yqVqHR,0.811,0.567,0.388,0.0,0.105,-7.892,0.221,164.487,0.845,0
155,"Evergreen Devotional Songs, Vol. 2",1,6TwY7zWy8oT00QHXJnRvtB,Thozhuthalum,spotify:track:6TwY7zWy8oT00QHXJnRvtB,0.716,0.57,0.438,2.29e-06,0.215,-10.192,0.0317,86.999,0.663,0
156,"Evergreen Devotional Songs, Vol. 2",2,1VME3sFo80zTbBbQxBmIhB,Manassile,spotify:track:1VME3sFo80zTbBbQxBmIhB,0.681,0.582,0.502,6.1e-06,0.113,-8.862,0.0396,174.046,0.783,0
158,"Evergreen Devotional Songs, Vol. 2",4,5K24VOPmu4ipMt4X67K4A0,Chottanikarayile,spotify:track:5K24VOPmu4ipMt4X67K4A0,0.464,0.581,0.47,0.0,0.211,-14.062,0.042,98.615,0.643,0
159,"Evergreen Devotional Songs, Vol. 2",5,5CInF6pp1dX01J35qH7pZs,Modamodennum,spotify:track:5CInF6pp1dX01J35qH7pZs,0.494,0.527,0.45,1.88e-06,0.262,-14.521,0.0322,93.035,0.803,0
160,"Evergreen Devotional Songs, Vol. 2",6,5IBTtiZxzWjTa0he9oGaER,Japamanimalayumay,spotify:track:5IBTtiZxzWjTa0he9oGaER,0.262,0.707,0.424,0.0,0.0895,-12.456,0.0399,88.927,0.722,0
161,"Evergreen Devotional Songs, Vol. 2",7,2tV0mRqFxTW4KYigFjsmMT,Thinkal Thidambil,spotify:track:2tV0mRqFxTW4KYigFjsmMT,0.669,0.716,0.342,4.03e-06,0.137,-13.524,0.0323,148.059,0.823,0
162,K. J. Yesudas And P. Jayachandran Evergreen Hits,1,3rzzG5i0LR9gUYjciTkSLq,Ambili Poovettam (From “Ennu Swantham Janakikutty”),spotify:track:3rzzG5i0LR9gUYjciTkSLq,0.351,0.732,0.441,4.33e-06,0.131,-10.229,0.0428,87.506,0.815,1
163,K. J. Yesudas And P. Jayachandran Evergreen Hits,2,7r7Y86ywuSxB9KKxr8GiJ9,"Thenthulumbum Orma (From ""Ennu Swantham Janakikutty"")",spotify:track:7r7Y86ywuSxB9KKxr8GiJ9,0.44,0.641,0.505,7.46e-05,0.189,-9.95,0.0322,147.043,0.737,0
164,K. J. Yesudas And P. Jayachandran Evergreen Hits,3,6wtH52iHRfWczXJlSSM6oY,"Dahaveenjin (From ""Independence"")",spotify:track:6wtH52iHRfWczXJlSSM6oY,0.0143,0.546,0.465,0.000297,0.237,-16.255,0.039,80.033,0.332,0
165,K. J. Yesudas And P. Jayachandran Evergreen Hits,4,65px4yGUeeryhj6tRdEccq,"Akkayilikayile (From ""Kaiyethum Doorathu"")",spotify:track:65px4yGUeeryhj6tRdEccq,0.095,0.856,0.484,1.77e-06,0.128,-11.286,0.0615,113.848,0.545,0
166,K. J. Yesudas And P. Jayachandran Evergreen Hits,5,4G6vDa1JZIYRjRl1P4g7DZ,Chakkaramavin Munthiri (From “Kanmashi”),spotify:track:4G6vDa1JZIYRjRl1P4g7DZ,0.124,0.731,0.479,0.0,0.142,-13.271,0.0334,100.015,0.802,0
167,K. J. Yesudas And P. Jayachandran Evergreen Hits,6,6H5r56180my3QsAaJaBagO,"Ponkoodu (From ""Ammakilikoodu"")",spotify:track:6H5r56180my3QsAaJaBagO,0.101,0.596,0.593,0.00191,0.715,-8.916,0.0312,96.981,0.45,0
168,K. J. Yesudas And P. Jayachandran Evergreen Hits,7,14pFsVmz1mkZqaIjr3D7bE,Thirudevikinne Neerattu (From “Nagarakavadam”),spotify:track:14pFsVmz1mkZqaIjr3D7bE,0.64,0.553,0.0141,0.0,0.171,-9.285,0.287,213.825,0.207,0
169,K. J. Yesudas And P. Jayachandran Evergreen Hits,8,5rIk2vsNAkqhtkQMfl6HAH,"Kannante Karalile (From ""Ithu Manthramo Thanthramo Kuthanthramo"")",spotify:track:5rIk2vsNAkqhtkQMfl6HAH,0.654,0.614,0.476,0.0,0.0988,-7.743,0.0402,90.002,0.43,0
171,K. J. Yesudas And P. Jayachandran Evergreen Hits,10,1qNXjzxkSxHYqhDGq3LUMI,"Aval (From ""Chila NewGen Nattuvisheshangal"")",spotify:track:1qNXjzxkSxHYqhDGq3LUMI,0.439,0.684,0.326,2.52e-05,0.0906,-11.44,0.0458,96.567,0.36,0
172,P. Jayachandran Devotional Hits,1,1qxvEay0zHjk3mPTxkLvLS,Kanyakumariyil,spotify:track:1qxvEay0zHjk3mPTxkLvLS,0.822,0.54,0.354,3.41e-05,0.138,-17.712,0.0749,180.336,0.47,3
173,P. Jayachandran Devotional Hits,2,6vIh49r98iDyY2P9G0t0Yg,Arikil Anayu,spotify:track:6vIh49r98iDyY2P9G0t0Yg,0.573,0.551,0.469,2.82e-06,0.373,-14.17,0.0365,126.852,0.653,3
174,P. Jayachandran Devotional Hits,3,67HhvfFf31kkJCi3zd58lh,Thumpikaiyyal Onnu Thodu,spotify:track:67HhvfFf31kkJCi3zd58lh,0.708,0.688,0.406,1.8e-05,0.137,-9.834,0.0279,88.0,0.743,3
175,P. Jayachandran Devotional Hits,4,2KLStt98rfxaA5XEndAM9z,Makaravilakku Kazhinjoo,spotify:track:2KLStt98rfxaA5XEndAM9z,0.382,0.633,0.522,0.0,0.417,-7.497,0.0253,100.008,0.662,3
176,P. Jayachandran Devotional Hits,5,2UEWsMTBP5s1BLQ7dCNshb,Varumoro Ethirum Nee,spotify:track:2UEWsMTBP5s1BLQ7dCNshb,0.596,0.719,0.375,0.0,0.183,-8.653,0.0301,140.004,0.662,3
177,P. Jayachandran Devotional Hits,6,76etsO5o9bO789ead9M0FM,Vishweshwaraya Nara,spotify:track:76etsO5o9bO789ead9M0FM,0.459,0.674,0.378,1.69e-05,0.139,-13.483,0.0298,139.884,0.589,2
178,P. Jayachandran Devotional Hits,7,5rPesfWLEsr7oYxnkFrmOs,Idayanaay Neeyennum,spotify:track:5rPesfWLEsr7oYxnkFrmOs,0.85,0.685,0.429,6.14e-06,0.194,-8.832,0.0435,129.926,0.667,1
179,P. Jayachandran Devotional Hits,8,7zyDFI7uyB3WeLUIiqA35l,Irukaikalum Neetti,spotify:track:7zyDFI7uyB3WeLUIiqA35l,0.698,0.7,0.521,0.0,0.181,-5.668,0.0301,140.097,0.859,1
180,P. Jayachandran M. G. Sreekumar Album Hits,1,3CZVU6hWfsZJjuhL5XXgRm,Aadiyevide,spotify:track:3CZVU6hWfsZJjuhL5XXgRm,0.0624,0.64,0.594,0.0,0.138,-6.81,0.0277,115.105,0.72,0
181,P. Jayachandran M. G. Sreekumar Album Hits,2,58xaZPY7Puxd4vhFwO0GVn,Padarnnadum Panathin,spotify:track:58xaZPY7Puxd4vhFwO0GVn,0.732,0.611,0.355,0.0,0.222,-10.609,0.0345,82.881,0.272,0
182,P. Jayachandran M. G. Sreekumar Album Hits,3,5wSkmBJOUeqKavaxlJtnnT,Vazhiyethu Dishayethu,spotify:track:5wSkmBJOUeqKavaxlJtnnT,0.728,0.456,0.374,3.61e-05,0.283,-10.638,0.0443,179.253,0.499,0
183,P. Jayachandran M. G. Sreekumar Album Hits,4,7q3pv5DlQ2qXZXw6lmlvqI,Mannasoru Vayanasala,spotify:track:7q3pv5DlQ2qXZXw6lmlvqI,0.726,0.604,0.521,0.000213,0.233,-10.195,0.0423,179.984,0.856,0
184,P. Jayachandran M. G. Sreekumar Album Hits,5,1zorRefVfqHLIlGiJcW9et,Pathirakattu Veesi,spotify:track:1zorRefVfqHLIlGiJcW9et,0.377,0.647,0.524,0.0,0.161,-9.869,0.0418,87.004,0.652,0
185,P. Jayachandran M. G. Sreekumar Album Hits,6,1SbBZmPj5flcw0KeIE9uAn,Santhwanamarulunna,spotify:track:1SbBZmPj5flcw0KeIE9uAn,0.421,0.6,0.456,0.0,0.197,-12.421,0.0529,79.934,0.452,0
186,P. Jayachandran M. G. Sreekumar Album Hits,7,73mXDLvTzNOzVqRiedPXOD,Manassum Manassum,spotify:track:73mXDLvTzNOzVqRiedPXOD,0.527,0.625,0.385,0.0,0.145,-11.965,0.0373,135.053,0.393,0
187,P. Jayachandran M. G. Sreekumar Album Hits,8,5hYX56c1isvoqK2j7awIzA,Arijirunnilla Njan,spotify:track:5hYX56c1isvoqK2j7awIzA,0.606,0.399,0.416,0.00161,0.113,-13.018,0.0349,75.316,0.313,0
