,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
115,"Radhe Radhe, Vol. 1",9,2UbPY6vufJIsIi8NdIzMpx,Salok Shri Radhe Radhe,spotify:track:2UbPY6vufJIsIi8NdIzMpx,0.564,0.575,0.699,0,0.144,-8.218,0.0603,121.589,0.763,21
116,"Radhe Radhe, Vol. 2",1,4PuPU2crtFEP7HB027fAss,Kardo Kardo Beda Paar,spotify:track:4PuPU2crtFEP7HB027fAss,0.4,0.68,0.911,0,0.371,-1.811,0.0857,92.08,0.804,10
117,"Radhe Radhe, Vol. 2",2,5u11vUbXRKBPIZBfNBx7Kp,Apni Vaani Mein Amrit,spotify:track:5u11vUbXRKBPIZBfNBx7Kp,0.571,0.755,0.751,2.93E-06,0.237,-6.826,0.0351,106.018,0.934,9
118,"Radhe Radhe, Vol. 2",3,3BKfUE9DRLdLk7zUpbJenl,Ari Pakdo Ri,spotify:track:3BKfUE9DRLdLk7zUpbJenl,0.602,0.647,0.907,1.02E-06,0.352,-5.904,0.0564,140.098,0.902,2
119,"Radhe Radhe, Vol. 2",4,40McKbBFGh3Ky0gRuGrCSv,Bholenath Se Nirala,spotify:track:40McKbBFGh3Ky0gRuGrCSv,0.617,0.637,0.716,2.91E-06,0.0663,-6.541,0.0382,135.958,0.833,3
122,"Radhe Radhe, Vol. 2",7,5rkAcxsRVvpMJSjZOGawMX,Dar Pe Tumhare,spotify:track:5rkAcxsRVvpMJSjZOGawMX,0.334,0.686,0.624,1.05E-05,0.0365,-10.093,0.0354,110.053,0.899,1
123,"Radhe Radhe, Vol. 2",8,5bsYUlhQ4zAhC92cme2LnP,Hey Madhwa Hey Sadhwa,spotify:track:5bsYUlhQ4zAhC92cme2LnP,0.434,0.442,0.51,3.59E-06,0.0755,-9.239,0.0348,141.305,0.777,1
124,"Radhe Radhe, Vol. 2",9,3pNp7eYYsetJNi2BXBWHhF,Jari Ki Pagdi,spotify:track:3pNp7eYYsetJNi2BXBWHhF,0.452,0.618,0.75,0,0.583,-6.096,0.0393,88.192,0.859,5
125,"Radhe Radhe, Vol. 2",10,4abmQbiLQMQ1AeS9Yoc6K8,Jai Radhe Krishna Govind,spotify:track:4abmQbiLQMQ1AeS9Yoc6K8,0.398,0.647,0.868,0,0.219,-1.834,0.0418,144.936,0.869,5
126,"Radhe Radhe, Vol. 4",1,1u9qFcbOdc8IzrYFBgzhQA,Banke Bihari,spotify:track:1u9qFcbOdc8IzrYFBgzhQA,0.669,0.685,0.706,0,0.188,-6.924,0.0323,125.977,0.863,11
127,"Radhe Radhe, Vol. 4",2,1usfpo2e3wSUvmIuLE447Y,Mera Mann Ho Gaya,spotify:track:1usfpo2e3wSUvmIuLE447Y,0.257,0.644,0.937,0,0.364,-6.689,0.0602,135.839,0.679,4
128,"Radhe Radhe, Vol. 4",3,0AloiwySQ4ByZU91dPtVAR,Apni Vadi Mein Amrit Ghol,spotify:track:0AloiwySQ4ByZU91dPtVAR,0.571,0.755,0.751,2.93E-06,0.239,-6.826,0.0351,106.018,0.934,2
129,"Radhe Radhe, Vol. 4",4,6HKWzZtd79K7ZtvI0q6Wm6,Darbar Mein Radha Rani Ke,spotify:track:6HKWzZtd79K7ZtvI0q6Wm6,0.561,0.643,0.793,0,0.308,-7.103,0.0535,135.938,0.884,7
130,"Radhe Radhe, Vol. 4",5,2tGetJw50uS9fs2Zy20vJO,Hamey To Joganiya,spotify:track:2tGetJw50uS9fs2Zy20vJO,0.131,0.35,0.666,1.99E-05,0.545,-6.876,0.063,81.294,0.609,2
131,"Radhe Radhe, Vol. 4",6,0p2G8WZCYI7EQY72JJQJpn,Tera Sukriya Hai,spotify:track:0p2G8WZCYI7EQY72JJQJpn,0.554,0.709,0.703,0,0.282,-7.503,0.0351,138.003,0.932,6
135,Mridul Aarti Vandana,1,4yb23GnOhc2xtuIRIuox5c,Bankey Bihari Ji Ki Aarti,spotify:track:4yb23GnOhc2xtuIRIuox5c,0.291,0.473,0.0137,0,0.123,-43.208,0.0339,141.485,0.563,14
136,Mridul Aarti Vandana,2,2BHTnJ4ltRhj5anZzyARaT,Ganga Ji Ki Aarti,spotify:track:2BHTnJ4ltRhj5anZzyARaT,0.133,0.43,0.012,0,0.158,-46.914,0.0333,91.858,0.706,0
137,Mridul Aarti Vandana,3,1fi4YtZPkQkAidQW9Pyvjm,Hanuman Ji Ki Aarti,spotify:track:1fi4YtZPkQkAidQW9Pyvjm,0.168,0.544,0.0196,0,0.0696,-47.996,0.0319,92.077,0.758,0
138,Mridul Aarti Vandana,4,6wvzFVwsPkVf3YZxKAJyqU,Jai Ambe Gouri,spotify:track:6wvzFVwsPkVf3YZxKAJyqU,0,0,0,0,0,-60,0,0,0,0
139,Mridul Aarti Vandana,5,7lRKvb1y09kklfd6vbQJ9G,Jai Ganesh Jai Ganesh,spotify:track:7lRKvb1y09kklfd6vbQJ9G,0.63,0.692,0.542,0,0.0595,-9.239,0.043,135.131,0.565,2
140,Mridul Aarti Vandana,6,1SVxZz0NCXtEzPv33iaeIx,Jai Shiv Omkara,spotify:track:1SVxZz0NCXtEzPv33iaeIx,0.183,0.453,0.00919,0,0.0627,-47.265,0.0362,96.097,0.39,0
141,Mridul Aarti Vandana,7,38EhQyQFbDN2uCo3w4Llzp,Lakshmi Ji Ki Aarti,spotify:track:38EhQyQFbDN2uCo3w4Llzp,0.388,0.5,0.0112,0,0.0791,-45.926,0.0353,95.902,0.471,4
142,Mridul Aarti Vandana,8,546Ih1Sk9Ju5iyI3NIAi73,Om Jai Jagdish Hare,spotify:track:546Ih1Sk9Ju5iyI3NIAi73,0.266,0.474,0.611,0,0.0769,-9.351,0.0385,95.002,0.58,3
143,Mridul Aarti Vandana,9,5KtI5Ol0dSvVBNkbDZq0Ez,Ramayan Ji Ki Aarti,spotify:track:5KtI5Ol0dSvVBNkbDZq0Ez,0.379,0.364,0.0355,0,0.0801,-40.052,0.0421,85.764,0.572,0
