,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
7,Deiva Sthuthi,1,0ZKjz7i7mn2Lz5hCeXaNre,Suklambaratharam,spotify:track:0ZKjz7i7mn2Lz5hCeXaNre,0.966,0.516,0.242,0.000548,0.133,-11.843,0.0514,72.938,0.413,9
8,Deiva Sthuthi,2,1vJQLnuS2xPSmjPRGch8iY,Vathapi Ganapathim,spotify:track:1vJQLnuS2xPSmjPRGch8iY,0.874,0.681,0.742,0.000481,0.12,-10.326,0.0722,109.249,0.873,13
9,Deiva Sthuthi,3,6gnnMuy1AhNrNBks01Gn7B,Yathra Yathra (Sloka),spotify:track:6gnnMuy1AhNrNBks01Gn7B,0.993,0.446,0.0396,0.796,0.367,-17.359,0.0361,71.623,0.379,0
10,Deiva Sthuthi,4,7x6GzD4y2jsbyN7nG30U6y,Idigo Bhadradri,spotify:track:7x6GzD4y2jsbyN7nG30U6y,0.954,0.656,0.522,0.000262,0.228,-7.404,0.0302,104.014,0.804,0
11,Deiva Sthuthi,5,0hOmUf7XKjre8HFZQ8pYX9,Diname Sudinamu,spotify:track:0hOmUf7XKjre8HFZQ8pYX9,0.897,0.613,0.508,0.0101,0.273,-8.102,0.0336,92.73,0.79,0
12,Deiva Sthuthi,6,7kw3dkLWiIsFwRI3qo9puR,Yemayya Rama,spotify:track:7kw3dkLWiIsFwRI3qo9puR,0.929,0.462,0.472,0.00227,0.0738,-8.638,0.0493,171.246,0.692,0
13,Deiva Sthuthi,7,0r2ikT90um6n6mWU6ydbxp,Dasaradharama,spotify:track:0r2ikT90um6n6mWU6ydbxp,0.929,0.656,0.504,0.000602,0.334,-8.216,0.0422,98.237,0.754,0
14,Deiva Sthuthi,8,6GSdLgVl9ZxXcAtnZJBBK3,Rama Dayachudave,spotify:track:6GSdLgVl9ZxXcAtnZJBBK3,0.951,0.597,0.444,7.65E-05,0.185,-8.009,0.0366,94.024,0.709,0
15,Bahudoorapu Batasari - Ghantasala,1,3AHwdexrgtGo564lvEPURT,Nenoka Poola Mokka Pushpaanjali,spotify:track:3AHwdexrgtGo564lvEPURT,0.991,0.421,0.272,0.0105,0.0973,-7.282,0.0378,59.876,0.272,5
16,Bahudoorapu Batasari - Ghantasala,2,5x0Ld5x84l7gjAU9ZpHWSL,Antholo Oka Gulabi Pushpavilaapam,spotify:track:5x0Ld5x84l7gjAU9ZpHWSL,0.991,0.385,0.292,9.91E-05,0.0866,-8.165,0.0374,83.202,0.557,4
17,Bahudoorapu Batasari - Ghantasala,3,4k9likGoUtwjwpBT6oRnqm,Gaalilo Naa Brathuku,spotify:track:4k9likGoUtwjwpBT6oRnqm,0.992,0.324,0.407,0.00136,0.403,-8.884,0.0416,85.586,0.487,4
18,Bahudoorapu Batasari - Ghantasala,4,1WUugPuexsgMKgz4eOtSS4,Nagumomunaku,spotify:track:1WUugPuexsgMKgz4eOtSS4,0.985,0.503,0.305,4.16E-05,0.243,-9.86,0.14,98.992,0.654,3
19,Bahudoorapu Batasari - Ghantasala,5,6LyNv59YshOZHpAZwnu9of,Yedaarilo,spotify:track:6LyNv59YshOZHpAZwnu9of,0.987,0.408,0.474,1.56E-05,0.784,-7.611,0.0311,92.788,0.426,3
20,Bahudoorapu Batasari - Ghantasala,6,19HKaI1DagoHaXi8VkhnuE,Regina Mungurul Prabhaathi,spotify:track:19HKaI1DagoHaXi8VkhnuE,0.984,0.379,0.384,0.000206,0.452,-6.599,0.034,145.902,0.369,3
21,Bahudoorapu Batasari - Ghantasala,7,47NwGcIpEfY5kkRJpQE7eK,Adhi Sandhya Samayam Saandhyasri,spotify:track:47NwGcIpEfY5kkRJpQE7eK,0.963,0.429,0.394,0,0.072,-5.109,0.0418,75.11,0.366,2
22,Bahudoorapu Batasari - Ghantasala,8,3rlUY0bTnq3rwRgAAmiFwe,Repulo Maapulo Aasajeevi,spotify:track:3rlUY0bTnq3rwRgAAmiFwe,0.981,0.419,0.554,0.000114,0.0891,-5.779,0.115,80.474,0.572,2
23,Bahudoorapu Batasari - Ghantasala,9,3fQBHK3KdOqQuSppjEmqyA,Raadhanura Karunaamayi,spotify:track:3fQBHK3KdOqQuSppjEmqyA,0.993,0.426,0.324,0,0.234,-8.008,0.0332,99.984,0.422,2
24,Bahudoorapu Batasari - Ghantasala,10,5tryepNqKqcpwRlev7SCQ3,Naayana Puttinti Papaayi,spotify:track:5tryepNqKqcpwRlev7SCQ3,0.989,0.349,0.322,0.000109,0.0924,-7.337,0.0353,69.76,0.441,2
25,Bahudoorapu Batasari - Ghantasala,11,1Icv7vp6PXuxV74U1Nm2Wv,Thoorupu Disayandhu Goghosha,spotify:track:1Icv7vp6PXuxV74U1Nm2Wv,0.985,0.316,0.299,1.57E-05,0.416,-7.951,0.0322,87.23,0.284,1
26,Bahudoorapu Batasari - Ghantasala,12,1BbbTIt2rT1p3Z77juBD1S,Yewaridhi Kalla Chappudu Anjali,spotify:track:1BbbTIt2rT1p3Z77juBD1S,0.99,0.399,0.378,0.000867,0.219,-8.308,0.0406,66.595,0.373,1
27,Bahudoorapu Batasari - Ghantasala,13,6scyhIlLcXxmbuT83y8xS0,Lailaa,spotify:track:6scyhIlLcXxmbuT83y8xS0,0.985,0.232,0.404,0.00651,0.199,-9.761,0.0392,73.519,0.363,1
28,Bahudoorapu Batasari - Ghantasala,14,1jwKAmZUp38Rht8ESRyt5E,Choochedhavelano Adhvaitha Murthy,spotify:track:1jwKAmZUp38Rht8ESRyt5E,0.956,0.364,0.423,5.93E-06,0.425,-5.745,0.0871,59.593,0.447,1
29,Bahudoorapu Batasari - Ghantasala,15,5S0H10ClTrN8zNH8AFEnFv,Tenugu Bharathi,spotify:track:5S0H10ClTrN8zNH8AFEnFv,0.988,0.41,0.385,0.000837,0.288,-5.65,0.0415,139.322,0.543,1
30,Bahudoorapu Batasari - Ghantasala,16,5JwfZ5JNWvrbswrQ7ptY5r,Raavoi Bangaaru Mama,spotify:track:5JwfZ5JNWvrbswrQ7ptY5r,0.988,0.433,0.398,0.0284,0.117,-7.903,0.0387,152.384,0.772,1
31,Bahudoorapu Batasari - Ghantasala,17,3MJxhVWGNNctwW9cH8HO6D,Chintha Chiguru Chinnadhaana,spotify:track:3MJxhVWGNNctwW9cH8HO6D,0.889,0.485,0.708,0,0.0829,-6.514,0.124,163.958,0.897,1
32,Bahudoorapu Batasari - Ghantasala,18,10fSPa5lQHlvLYeERMiN22,Ninu Nenu Maravalenura,spotify:track:10fSPa5lQHlvLYeERMiN22,0.979,0.683,0.54,0.0161,0.107,-6.742,0.0554,75.509,0.908,1
33,Bahudoorapu Batasari - Ghantasala,19,1F7UFGptF5U3vZgS68irxu,Thenalolikinchu,spotify:track:1F7UFGptF5U3vZgS68irxu,0.971,0.421,0.344,1.50E-05,0.297,-5.75,0.0302,76.662,0.407,1
34,Bahudoorapu Batasari - Ghantasala,20,5DTNck6OkVLYZo0gALtbvr,Komala Komaneemanulu Nagarjuna Konda,spotify:track:5DTNck6OkVLYZo0gALtbvr,0.989,0.431,0.423,4.46E-06,0.369,-7.061,0.0357,134.494,0.479,1
35,Bahudoorapu Batasari - Ghantasala,21,7Kx0PJBZEuJuVxVdwWL2lJ,Thalaninda Poodanda,spotify:track:7Kx0PJBZEuJuVxVdwWL2lJ,0.993,0.505,0.493,0.473,0.137,-7.185,0.0315,93.411,0.727,1
36,Bahudoorapu Batasari - Ghantasala,22,4EX47byslz1Awj1zTUWkgQ,Adhiyoka Ramaneeya Kunthi Kumari,spotify:track:4EX47byslz1Awj1zTUWkgQ,0.983,0.373,0.257,0.00036,0.16,-7.186,0.0384,78.296,0.325,1
37,Bahudoorapu Batasari - Ghantasala,23,4jwn7vv1iuodg5JJzOkbEJ,Jeevithamantha,spotify:track:4jwn7vv1iuodg5JJzOkbEJ,0.978,0.35,0.57,0.517,0.52,-7.416,0.0425,98.907,0.487,1
38,Bahudoorapu Batasari - Ghantasala,24,6o1i1RE6IGaLgXRKgchQQ4,Paadana Prabhu Paadanaa,spotify:track:6o1i1RE6IGaLgXRKgchQQ4,0.976,0.528,0.65,0.869,0.472,-5.959,0.0373,138.914,0.903,1
67,Paadana Prabhu Paadana - Vol 2,1,76A85pWajlLsDHgKPb1WaJ,Sri Raghavendra Suprabhatham,spotify:track:76A85pWajlLsDHgKPb1WaJ,0.994,0.716,0.245,0.000289,0.095,-15.194,0.708,105.779,0.881,1
68,Paadana Prabhu Paadana - Vol 2,2,6VHx8UeaacaSE1yNEEQeRs,Poojalanda Vayya,spotify:track:6VHx8UeaacaSE1yNEEQeRs,0.962,0.394,0.479,0.00402,0.497,-14.075,0.0604,84.734,0.961,0
69,Paadana Prabhu Paadana - Vol 2,3,3x8SfMhGaITIbFW99cBany,Nannelavaa Sathya Sayibaba,spotify:track:3x8SfMhGaITIbFW99cBany,0.992,0.473,0.271,0.000359,0.683,-14.512,0.122,100.528,0.532,1
70,Paadana Prabhu Paadana - Vol 2,4,1wT1rJLPe6wL1RpO87ZYoH,Entha Haayi Entha Haayi,spotify:track:1wT1rJLPe6wL1RpO87ZYoH,0.989,0.489,0.291,0,0.176,-14.008,0.104,145.418,0.735,0
71,Paadana Prabhu Paadana - Vol 2,5,3DD9ztcnQPJ3maV8oHxwLm,Naa Sayi Nanu Chera,spotify:track:3DD9ztcnQPJ3maV8oHxwLm,0.986,0.401,0.243,0,0.583,-13.304,0.0427,103.582,0.565,0
72,Paadana Prabhu Paadana - Vol 2,6,0Ha94hlKfgQ2QdrxIF5Bum,Namo Sathya Sayi Baba,spotify:track:0Ha94hlKfgQ2QdrxIF5Bum,0.994,0.353,0.222,9.90E-05,0.0994,-13.412,0.108,55.523,0.399,0
73,Paadana Prabhu Paadana - Vol 2,7,6R6baCjQQsdwmw8dyF45fZ,Vinaayaka Chathurthi Katha,spotify:track:6R6baCjQQsdwmw8dyF45fZ,0.984,0.357,0.421,0.011,0.0715,-13.38,0.0456,82.584,0.635,1
74,"Paadana Prabhu Paadana, Vol. 1",1,0kYwSsAAKtS0Ho9rIA5Q5N,Namo Venkatesaa,spotify:track:0kYwSsAAKtS0Ho9rIA5Q5N,0.973,0.563,0.265,0.287,0.11,-16.643,0.0441,124.219,0.749,20
75,"Paadana Prabhu Paadana, Vol. 1",2,1fl2DryguLJxGGgm0NF7ei,Yedu Kondalasami,spotify:track:1fl2DryguLJxGGgm0NF7ei,0.944,0.516,0.391,3.08E-06,0.366,-10.899,0.0353,79.327,0.746,7
76,"Paadana Prabhu Paadana, Vol. 1",3,3MvmTzwSWwWpDlC4l9fL2U,Seshadri Sikharaana,spotify:track:3MvmTzwSWwWpDlC4l9fL2U,0.959,0.445,0.395,1.21E-05,0.0857,-13.304,0.0475,132.501,0.659,6
77,"Paadana Prabhu Paadana, Vol. 1",4,59oFkDcEkdwE4NmfbxRYqK,Jaya Jaya Sree Venkatesa,spotify:track:59oFkDcEkdwE4NmfbxRYqK,0.945,0.571,0.509,5.00E-06,0.347,-8.662,0.11,143.325,0.827,6
78,"Paadana Prabhu Paadana, Vol. 1",5,5FVyYepcWuJP4YdLLH4fQq,Sri Sailavasaa Thiru Venkataadheesa,spotify:track:5FVyYepcWuJP4YdLLH4fQq,0.952,0.401,0.451,1.45E-05,0.0732,-10.035,0.0385,134.276,0.759,6
