,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
112,Meri Maa Ne Mujhko Bulaya,5,2mgsko0AVaQ4hfACPZtw8v,Aaunga Maa,spotify:track:2mgsko0AVaQ4hfACPZtw8v,0.687,0.712,0.746,0.000124,0.14,-6.776,0.0508,77.05,0.828,1
113,Meri Maa Ne Mujhko Bulaya,6,65pDQwkIwvMA3AD5BuVSiU,Tujhpe Maiya Main Vaari Vaari Jaun,spotify:track:65pDQwkIwvMA3AD5BuVSiU,0.752,0.613,0.751,0.004,0.183,-7.2,0.0987,109.895,0.942,1
114,Meri Maa Ne Mujhko Bulaya,7,0weuDO8fP2hvjD4Ppl2CTi,Jungle Ke Raja,spotify:track:0weuDO8fP2hvjD4Ppl2CTi,0.633,0.756,0.84,1.3e-05,0.16,-7.687,0.168,136.006,0.791,3
115,Meri Maa Ne Mujhko Bulaya,8,0Q2tOCSMLOKRtr7W4CMkY2,Naachun Chhama Chham,spotify:track:0Q2tOCSMLOKRtr7W4CMkY2,0.264,0.819,0.875,3.61e-06,0.105,-6.72,0.144,119.958,0.874,3
116,Veeron Mein Veer Bajrangbali,1,4Vk88IeCUzkUPFzXMICDqd,Veeron Mein Veer,spotify:track:4Vk88IeCUzkUPFzXMICDqd,0.667,0.763,0.727,0.0,0.0831,-6.59,0.0403,102.031,0.831,4
117,Veeron Mein Veer Bajrangbali,2,5XMBK2PZIxAVvaxxhRnOkm,Koi Karo Tarkeeb,spotify:track:5XMBK2PZIxAVvaxxhRnOkm,0.487,0.739,0.723,0.0,0.13,-6.59,0.0335,105.978,0.874,2
118,Veeron Mein Veer Bajrangbali,3,30OoEOuKANFg65TcRLCDF6,Nagada Bajaa,spotify:track:30OoEOuKANFg65TcRLCDF6,0.616,0.704,0.805,9.33e-05,0.0861,-6.702,0.135,135.738,0.724,2
119,Veeron Mein Veer Bajrangbali,4,4vBkP3sBCilLukkwkcqQ8l,Bajrang Bala Salasar Wala,spotify:track:4vBkP3sBCilLukkwkcqQ8l,0.74,0.707,0.582,0.0,0.143,-8.606,0.0316,96.008,0.753,1
120,Veeron Mein Veer Bajrangbali,5,4Ad1Jwk9mX8rrjdJGJ4lJv,Chaalo Salasar,spotify:track:4Ad1Jwk9mX8rrjdJGJ4lJv,0.467,0.733,0.673,0.0,0.331,-7.254,0.0319,102.022,0.921,1
121,Veeron Mein Veer Bajrangbali,6,59JKVuoDO915aUSAYA9jG3,Jeemo Jeemo Salasar Hanuman,spotify:track:59JKVuoDO915aUSAYA9jG3,0.626,0.726,0.685,1.63e-06,0.309,-6.676,0.034,99.986,0.892,2
122,Veeron Mein Veer Bajrangbali,7,2bJ5nYhSPolZXop3AjTAK2,Udd Udd Chale,spotify:track:2bJ5nYhSPolZXop3AjTAK2,0.722,0.503,0.703,0.0,0.125,-6.44,0.073,129.964,0.808,3
123,Jai Maa Jai Maa Kahiye,1,2M3oI257idc162HR7vXAlE,Jai Maa Jai Maa Kahiye,spotify:track:2M3oI257idc162HR7vXAlE,0.536,0.594,0.732,0.0,0.324,-6.726,0.0556,173.925,0.926,2
124,Jai Maa Jai Maa Kahiye,2,4qQuybvqLDUthtoUVQDDQB,Changa Lagda Maai Ka Chola,spotify:track:4qQuybvqLDUthtoUVQDDQB,0.637,0.592,0.778,0.0,0.356,-6.344,0.0739,171.117,0.963,1
125,Jai Maa Jai Maa Kahiye,3,01vk8A1q8BB3JJhNmZ2qSR,Haath Jorh Ke Sangta Ne Khadiyan,spotify:track:01vk8A1q8BB3JJhNmZ2qSR,0.58,0.651,0.747,0.0,0.0561,-6.356,0.0863,150.915,0.908,1
126,Jai Maa Jai Maa Kahiye,4,46Cpa8kRLL9uDHHaX3DVgF,Aas Bachcheyan Di Poori Kar,spotify:track:46Cpa8kRLL9uDHHaX3DVgF,0.443,0.62,0.789,0.0,0.0765,-5.762,0.0554,165.841,0.934,0
127,Jai Maa Jai Maa Kahiye,5,36i4BJOIfVICBP7aPKbX4W,Chal Bhagtan Chal Bhagtan Chaliye,spotify:track:36i4BJOIfVICBP7aPKbX4W,0.381,0.719,0.866,0.0,0.0521,-6.03,0.0506,129.955,0.904,0
128,Jai Maa Jai Maa Kahiye,6,7kVoD3NpB53UGIpEMJ7ddP,Aaja Ni Maaye Phera Pa Ja,spotify:track:7kVoD3NpB53UGIpEMJ7ddP,0.479,0.623,0.788,0.0,0.173,-6.301,0.0705,169.935,0.812,2
129,Jai Maa Jai Maa Kahiye,7,2bFik6MXcbgQXW6TYBc0Wc,Navin Gaddi Chali,spotify:track:2bFik6MXcbgQXW6TYBc0Wc,0.447,0.685,0.803,0.0,0.111,-6.741,0.0935,124.952,0.929,1
130,Jai Maa Jai Maa Kahiye,8,0NLBUcNMw7NwhgMfgar9KH,Charh Ja Charhaeeyan,spotify:track:0NLBUcNMw7NwhgMfgar9KH,0.487,0.736,0.921,0.0,0.2,-6.981,0.0615,129.937,0.772,2
131,Parvat Pe Ik Gufa Suhani,1,7JXRAs0hmfVopoxtjTf8Pa,Parvat Pe Ik Gufa Suhani,spotify:track:7JXRAs0hmfVopoxtjTf8Pa,0.626,0.586,0.709,0.0,0.153,-5.586,0.0368,78.989,0.653,3
132,Parvat Pe Ik Gufa Suhani,2,05t8j1XhpnW3WDiSBOsl4P,Maa Jaisa Koi Nahin,spotify:track:05t8j1XhpnW3WDiSBOsl4P,0.7,0.631,0.787,0.0,0.0727,-5.443,0.1,165.016,0.936,6
133,Parvat Pe Ik Gufa Suhani,3,1jJRtZdwRvJh9y1DnWKWCp,Maiya Rani Ke Darbar Mein,spotify:track:1jJRtZdwRvJh9y1DnWKWCp,0.659,0.699,0.736,0.0,0.062,-4.61,0.0439,107.945,0.737,5
134,Parvat Pe Ik Gufa Suhani,4,4iADO4RmSM6fSu9y3AoUSC,Hey Maa Jagdambey Thari Chunri Re,spotify:track:4iADO4RmSM6fSu9y3AoUSC,0.635,0.632,0.682,0.0,0.225,-5.679,0.0795,172.521,0.797,1
135,Parvat Pe Ik Gufa Suhani,5,41Oq2CxAVYZY8SIANxzqOn,Nirdai Sansaar Kuchh Soch Kuchh Vichaar,spotify:track:41Oq2CxAVYZY8SIANxzqOn,0.625,0.624,0.6,8.62e-06,0.112,-6.672,0.036,87.002,0.758,1
136,Parvat Pe Ik Gufa Suhani,6,7auaP9QMB59tMkdLMfg86K,Maiyaji Tab Tum Aa Jana,spotify:track:7auaP9QMB59tMkdLMfg86K,0.653,0.723,0.705,0.0,0.0714,-5.782,0.045,112.991,0.815,2
137,Parvat Pe Ik Gufa Suhani,7,5WMaRjLSjDUznM6Ni4rFR1,Maiya Ka Deedaar Karke,spotify:track:5WMaRjLSjDUznM6Ni4rFR1,0.707,0.617,0.572,0.0,0.132,-7.598,0.038,172.44,0.711,0
138,Parvat Pe Ik Gufa Suhani,8,13H4RaS5fXonQ1xwBMMSIe,Maiya Ka Dwar Mil Gaya,spotify:track:13H4RaS5fXonQ1xwBMMSIe,0.572,0.538,0.732,0.0,0.422,-5.511,0.0464,89.829,0.788,0
139,Sundar Saja Hai Dwara,1,4cVeTmUlrDwGvhjP7NmUa1,Sundar Saja Hai Dwara,spotify:track:4cVeTmUlrDwGvhjP7NmUa1,0.53,0.708,0.946,1.54e-05,0.153,-3.675,0.0918,104.022,0.946,3
140,Sundar Saja Hai Dwara,2,2PBZ2eyYhPmsBfj7YBFEiE,Jai Ho Teri Mahamaai,spotify:track:2PBZ2eyYhPmsBfj7YBFEiE,0.602,0.758,0.893,0.0,0.0733,-3.6,0.097,107.991,0.934,2
141,Sundar Saja Hai Dwara,3,1AgXf4iP6royFfo09qjmlU,Maa Ki Chunari Lal Lal,spotify:track:1AgXf4iP6royFfo09qjmlU,0.5,0.746,0.9,0.0,0.213,-3.359,0.0529,116.005,0.964,4
142,Sundar Saja Hai Dwara,4,5CdQDASuWOFTleUrmAHLSC,Chunariya Chunariya,spotify:track:5CdQDASuWOFTleUrmAHLSC,0.609,0.626,0.871,0.0,0.117,-4.938,0.0481,93.74,0.963,0
143,Sundar Saja Hai Dwara,5,3H3p1k4P9T9g59PUZfP8Dw,Jaane Wale,spotify:track:3H3p1k4P9T9g59PUZfP8Dw,0.506,0.718,0.783,5.79e-05,0.154,-5.576,0.0408,102.989,0.801,1
144,Sundar Saja Hai Dwara,6,3S8sWK6y9xRz604BHbvRU3,Dooja Koi Dwar Na Dikhe,spotify:track:3S8sWK6y9xRz604BHbvRU3,0.68,0.599,0.887,4.27e-06,0.482,-3.245,0.053,94.981,0.863,19
145,Sundar Saja Hai Dwara,7,621DIIzoSFX3Sv5hj0vWRN,Raksha Karo,spotify:track:621DIIzoSFX3Sv5hj0vWRN,0.51,0.673,0.838,0.0,0.178,-4.503,0.0603,103.895,0.689,3
146,Sundar Saja Hai Dwara,8,43KEtijbLNUoeyPMWFVVgV,Jaagran Ki Raat,spotify:track:43KEtijbLNUoeyPMWFVVgV,0.568,0.613,0.912,0.0,0.0632,-3.673,0.0698,109.769,0.934,2
147,Bholenath Dear,1,7iLAiYD7uw1Q8sFQMat2uw,Aayi Shivratri,spotify:track:7iLAiYD7uw1Q8sFQMat2uw,0.581,0.73,0.731,0.0,0.404,-7.432,0.103,110.006,0.893,1
148,Bholenath Dear,2,43ZkFtR3TzCKv92PYzx9dc,Tumhara Kya Kehna,spotify:track:43ZkFtR3TzCKv92PYzx9dc,0.582,0.738,0.798,0.0,0.128,-6.717,0.0867,102.978,0.847,16
149,Bholenath Dear,3,1XVo3UYmz8yIBUqTKuIEKQ,Khush Honge Bhoot Nath,spotify:track:1XVo3UYmz8yIBUqTKuIEKQ,0.352,0.749,0.821,0.0,0.14,-7.945,0.197,140.032,0.814,5
150,Bholenath Dear,4,6UUlesrbXHpGbVFTi9eENg,Bhole Baba Hamare Milenge,spotify:track:6UUlesrbXHpGbVFTi9eENg,0.427,0.587,0.678,0.0,0.168,-7.075,0.0541,98.13,0.772,6
151,Bholenath Dear,5,3WWE7hkJG55t6eRZ4pLhuJ,Seekho Seekh Sikhata,spotify:track:3WWE7hkJG55t6eRZ4pLhuJ,0.555,0.737,0.793,0.0,0.275,-7.316,0.0584,102.054,0.868,2
152,Bholenath Dear,6,1k3c8ekEqZYXyBXGfZlAzW,Bholenath Dear,spotify:track:1k3c8ekEqZYXyBXGfZlAzW,0.578,0.735,0.724,0.0,0.347,-7.039,0.0416,125.957,0.938,3
153,Aaja Mor Utte Charhke,1,1ygbwGyG7a3RQMndAciQAy,Aaja Mor Utte Chadke,spotify:track:1ygbwGyG7a3RQMndAciQAy,0.526,0.823,0.718,0.0,0.0811,-7.329,0.0381,103.999,0.953,1
154,Aaja Mor Utte Charhke,2,5QGa6vMACjKNv1gHj3wIxr,Jai Hovai Jai Hovai,spotify:track:5QGa6vMACjKNv1gHj3wIxr,0.603,0.709,0.683,0.0,0.0624,-8.121,0.104,103.055,0.84,1
155,Aaja Mor Utte Charhke,3,4ZQ6juRJiU87j3rk04frR3,Dhann Dhann Dharti Shahatlaai,spotify:track:4ZQ6juRJiU87j3rk04frR3,0.298,0.831,0.648,0.0,0.32,-6.563,0.0628,118.062,0.964,0
156,Aaja Mor Utte Charhke,4,7u5juwtyxQcvLACHtHsdk1,Sun Baba Dhune Waale,spotify:track:7u5juwtyxQcvLACHtHsdk1,0.594,0.718,0.759,0.0,0.115,-6.192,0.186,146.934,0.945,0
157,Aaja Mor Utte Charhke,5,6He4vn6Gt6ISOwQg1I2INW,Teriyan Dhumma Baba,spotify:track:6He4vn6Gt6ISOwQg1I2INW,0.252,0.758,0.713,0.0,0.141,-7.547,0.107,143.978,0.95,1
158,Aaja Mor Utte Charhke,6,5esBfsAkWvjHJfXI9wQZhv,Aaya Ji Aaya,spotify:track:5esBfsAkWvjHJfXI9wQZhv,0.521,0.827,0.725,0.0,0.101,-8.018,0.0411,99.999,0.961,1
159,Aaja Mor Utte Charhke,7,1Dej8rThe7hS11hH3V9bDo,Phera Bachcheyan Garib Wal Paa,spotify:track:1Dej8rThe7hS11hH3V9bDo,0.706,0.76,0.471,0.0,0.0983,-8.317,0.0514,147.99,0.813,1
160,Aaja Mor Utte Charhke,8,4NJaH3CCjRc7XdxUOVCbN4,Baba Balaknath Hum Hain Tere Pujari,spotify:track:4NJaH3CCjRc7XdxUOVCbN4,0.723,0.689,0.822,0.0,0.258,-6.522,0.154,186.048,0.971,2
