,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
119,Veer Tejaji Gatha (Tejaji Bhajan),1,1Li7HTabetK9gfDNuVlxxd,Jata Ra Jaya,spotify:track:1Li7HTabetK9gfDNuVlxxd,0.0893,0.398,0.942,0.000583,0.633,-6.312,0.0569,100.354,0.927,3
120,Veer Tejaji Gatha (Tejaji Bhajan),2,3XRoqfu6pdbqVKJW6rqxHK,Lilan Jhur Jhur,spotify:track:3XRoqfu6pdbqVKJW6rqxHK,0.118,0.418,0.95,1.42e-05,0.361,-6.112,0.102,126.322,0.752,0
121,Veer Tejaji Gatha (Tejaji Bhajan),3,2ke6E0hAIRDsOYL3t36jaj,Pihu Re Paphiya Bole,spotify:track:2ke6E0hAIRDsOYL3t36jaj,0.0193,0.538,0.931,0.0,0.0977,-8.479,0.0818,145.157,0.715,0
122,Veer Tejaji Gatha (Tejaji Bhajan),4,5sKDdUKxtSbeXgvqnxb061,Sasariya Mein Javu,spotify:track:5sKDdUKxtSbeXgvqnxb061,0.0358,0.491,0.95,0.000367,0.732,-5.628,0.0559,135.306,0.909,2
123,Veer Tejaji Gatha (Tejaji Bhajan),5,0m4P2mt1gNaISrN0c2sUnp,Sun Tejaji Re,spotify:track:0m4P2mt1gNaISrN0c2sUnp,0.424,0.632,0.912,8.11e-05,0.367,-3.579,0.0543,136.629,0.721,1
124,Veer Tejaji Gatha (Tejaji Bhajan),6,0TDBRL1A7GSEvg7cZnpYQH,Tejaji Darshan Deve Re,spotify:track:0TDBRL1A7GSEvg7cZnpYQH,0.0134,0.644,0.936,9.15e-06,0.328,-5.722,0.0862,154.404,0.839,0
125,Kotda Darbar Baba Ramdevji,1,2uo8SSF4mF0kQYR09IFRIG,Kotde Le Chalo,spotify:track:2uo8SSF4mF0kQYR09IFRIG,0.326,0.567,0.988,0.0823,0.24,-1.651,0.0752,115.196,0.753,4
126,Kotda Darbar Baba Ramdevji,2,2RwPobTCxQDsTF06Im7CNc,Kotda Ro Dewaro Katiyak Dur,spotify:track:2RwPobTCxQDsTF06Im7CNc,0.522,0.662,0.969,0.0289,0.251,-10.505,0.0546,121.048,0.761,0
127,Kotda Darbar Baba Ramdevji,3,6kxFn42iKOkXyCEWHwVNsP,Aakad Kakad Main,spotify:track:6kxFn42iKOkXyCEWHwVNsP,0.439,0.283,0.949,0.548,0.0586,-3.698,0.0791,159.405,0.868,0
128,Kotda Darbar Baba Ramdevji,4,2I8k0o0BvsrkHKmaF2hNi1,Kotda Le Chalo Maine,spotify:track:2I8k0o0BvsrkHKmaF2hNi1,0.556,0.647,0.997,0.233,0.787,-4.027,0.051,122.499,0.786,0
129,Kotda Darbar Baba Ramdevji,5,2lwY0OCiYEgUpFVIfjmTJ3,Thare Ghodane Ghumade,spotify:track:2lwY0OCiYEgUpFVIfjmTJ3,0.225,0.365,0.879,0.069,0.482,-6.215,0.0945,143.065,0.728,0
130,Kotda Darbar Baba Ramdevji,6,5TAz3FlJryy7TGdlfwOEyG,Kotda Mai Baje Mardang Dhol,spotify:track:5TAz3FlJryy7TGdlfwOEyG,0.188,0.389,0.892,0.116,0.255,-9.251,0.0709,141.82,0.75,0
131,Kotda Darbar Baba Ramdevji,7,16BMoIFQeWAvWBm0uQ3OeW,Runecha Mai Chaala,spotify:track:16BMoIFQeWAvWBm0uQ3OeW,0.472,0.665,0.692,0.000996,0.889,-13.249,0.094,135.047,0.745,0
132,Kotda Darbar Baba Ramdevji,8,3sdyPRa4q1Trzt5Cz2F1B9,Moruda Kotda Mai Boliyo,spotify:track:3sdyPRa4q1Trzt5Cz2F1B9,0.661,0.683,0.91,0.0164,0.348,-9.345,0.0589,114.535,0.922,0
133,Kotda Darbar Baba Ramdevji,9,4ADinTZVXcuqY3JgFHvhd7,Kotda Ri Vani Maaye,spotify:track:4ADinTZVXcuqY3JgFHvhd7,0.415,0.447,0.974,0.00276,0.227,-7.798,0.0582,119.415,0.812,0
134,Kotda Darbar Baba Ramdevji,10,5zTOkuzKOmKAEUtgcZ8cT6,Kotda Main Udd Rahi Rang,spotify:track:5zTOkuzKOmKAEUtgcZ8cT6,0.568,0.614,0.991,0.179,0.353,-5.783,0.0601,120.126,0.792,0
135,Devnarayan Ji,1,48veTfKPQy3WIpwZbbR6EM,Chadti Utari Aai,spotify:track:48veTfKPQy3WIpwZbbR6EM,0.256,0.712,0.922,0.561,0.348,-2.738,0.143,145.014,0.657,0
136,Devnarayan Ji,2,6Pdy1yNSgSVnSQdXe1LymI,DJ Par Nachva Du,spotify:track:6Pdy1yNSgSVnSQdXe1LymI,0.115,0.744,0.943,8.03e-06,0.292,-4.063,0.204,143.338,0.646,0
137,Devnarayan Ji,3,4OlgoHumE7nnRSp2DpAtZz,Gujar Mhari,spotify:track:4OlgoHumE7nnRSp2DpAtZz,0.228,0.572,0.931,0.0,0.344,-4.832,0.253,72.467,0.77,0
138,Devnarayan Ji,4,6MbOQTyS9bITiTMcL5IDr0,Jhatpat Kar Shingaar,spotify:track:6MbOQTyS9bITiTMcL5IDr0,0.229,0.764,0.932,5.08e-05,0.78,-2.87,0.106,126.967,0.728,0
139,Devnarayan Ji,5,6Ax4V7CfVPKmlpTeNLcDME,Murga,spotify:track:6Ax4V7CfVPKmlpTeNLcDME,0.466,0.427,0.888,0.5,0.881,-2.523,0.141,141.817,0.539,0
140,Devnarayan Ji,6,27HsQ7VDxynqqVtQ0aFMIb,Nach Mhari Gori,spotify:track:27HsQ7VDxynqqVtQ0aFMIb,0.473,0.757,0.942,1.69e-05,0.671,-3.741,0.0904,114.962,0.833,1
141,Devnarayan Ji,7,1OoT2doRGrq8t06vCCi21L,Pili Pil Lugari,spotify:track:1OoT2doRGrq8t06vCCi21L,0.47,0.725,0.954,0.323,0.338,-2.647,0.24,149.99,0.661,0
142,Koyaldi Jai Baba Ri Bol,1,1mtkd22QHQ5UpEEqDGEMX5,Jave Dilli Aagra,spotify:track:1mtkd22QHQ5UpEEqDGEMX5,0.209,0.685,0.935,0.23,0.445,-3.513,0.192,147.014,0.826,0
143,Koyaldi Jai Baba Ri Bol,2,6U3rWIMQr9n7ZoJN8fuD1e,Dal Dal Rovu Re,spotify:track:6U3rWIMQr9n7ZoJN8fuD1e,0.362,0.621,0.932,0.00166,0.076,-2.333,0.113,95.011,0.849,0
144,Koyaldi Jai Baba Ri Bol,3,1mRafqCP7swvUgfzfpHIGN,Gela Mein Bhandara,spotify:track:1mRafqCP7swvUgfzfpHIGN,0.362,0.636,0.976,0.00723,0.067,-1.097,0.097,134.995,0.793,0
145,Koyaldi Jai Baba Ri Bol,4,0bSC0zNSIqKmmNbV6iN2eX,Jhula Jhulan Gai Re,spotify:track:0bSC0zNSIqKmmNbV6iN2eX,0.123,0.778,0.914,0.206,0.315,-4.132,0.118,129.982,0.627,0
146,Koyaldi Jai Baba Ri Bol,5,6wB2buSdQLxZdOZkogcJYN,Moruda Bhaduda Ri Duj,spotify:track:6wB2buSdQLxZdOZkogcJYN,0.32,0.811,0.92,0.0,0.517,-3.177,0.135,112.953,0.932,0
147,Koyaldi Jai Baba Ri Bol,6,1JONCsKsbe6O10DGM8I4bd,Nathadi Soni Ne,spotify:track:1JONCsKsbe6O10DGM8I4bd,0.136,0.68,0.878,0.0,0.333,-3.141,0.144,145.128,0.963,0
148,Koyaldi Jai Baba Ri Bol,7,0TDgF5QSqJI2PcrC2BNQ0C,Sone Ro Palaniyo,spotify:track:0TDgF5QSqJI2PcrC2BNQ0C,0.00964,0.516,0.957,0.661,0.203,-3.869,0.115,169.869,0.626,0
149,Koyaldi Jai Baba Ri Bol,8,0hRlna8FZE7Nm6yvDTa6i7,Dhal Dhal Rou Re,spotify:track:0hRlna8FZE7Nm6yvDTa6i7,0.309,0.671,0.927,0.00346,0.367,-2.671,0.0666,95.025,0.908,0
150,Tejaji Ke Bolyo Morudo,1,7LPybidsH6VrfRTVgqDHwl,Baga Mein Jhulan Gayi Re,spotify:track:7LPybidsH6VrfRTVgqDHwl,0.107,0.725,0.95,0.0,0.0643,-3.296,0.0314,125.028,0.6,1
151,Tejaji Ke Bolyo Morudo,2,5QaSQxTV9aNNFuPncrDoVU,Jay Ho Tejal Thari,spotify:track:5QaSQxTV9aNNFuPncrDoVU,0.244,0.595,0.916,0.0,0.302,-2.341,0.206,155.076,0.862,1
152,Tejaji Ke Bolyo Morudo,3,7ux96vh9zp8croAPokvVtd,Lilan Par Ho Ashwaar,spotify:track:7ux96vh9zp8croAPokvVtd,0.113,0.701,0.934,0.722,0.287,-2.238,0.104,134.959,0.872,9
153,Tejaji Ke Bolyo Morudo,4,6dUHY0Goo0LpRjXhDC3x0J,Mor Ko Pankho,spotify:track:6dUHY0Goo0LpRjXhDC3x0J,0.465,0.721,0.913,0.000376,0.453,-2.181,0.216,145.024,0.763,8
154,Tejaji Ke Bolyo Morudo,5,00BOXcgchh0Ic8l4ff3k3g,Moruda,spotify:track:00BOXcgchh0Ic8l4ff3k3g,0.136,0.777,0.955,1.07e-06,0.347,-2.918,0.129,112.998,0.917,22
155,Tejaji Ke Bolyo Morudo,6,069a852WvpYLY37Sj0PwDI,Naag Kalyo Leve Lapeta,spotify:track:069a852WvpYLY37Sj0PwDI,0.0948,0.652,0.983,0.0145,0.402,-1.694,0.138,110.025,0.706,10
156,Tejaji Ke Bolyo Morudo,7,0d01NHAtlcrCkhspZFuW2s,Tejalal Thari Bandoli Nikle,spotify:track:0d01NHAtlcrCkhspZFuW2s,0.193,0.795,0.847,0.0,0.351,-3.215,0.0657,115.111,0.816,1
157,Tejaji Ke Bolyo Morudo,8,5IBYximLg5Q34DCkylZ8vo,The Dilli Mein Karnalya,spotify:track:5IBYximLg5Q34DCkylZ8vo,0.433,0.767,0.932,0.00182,0.386,-1.891,0.127,109.066,0.837,1
158,Gurasa Main Manndo Lago,1,1B1vNBbFrL639cE8vjiE1R,Ab Kai Suto Ho The,spotify:track:1B1vNBbFrL639cE8vjiE1R,0.0397,0.529,0.936,0.000356,0.349,-2.752,0.0553,124.595,0.964,0
159,Gurasa Main Manndo Lago,2,3izg2VzH7DrRjDITpWLMD8,Baba Darshan Mhane Dedo,spotify:track:3izg2VzH7DrRjDITpWLMD8,0.606,0.722,0.931,0.847,0.0806,-2.868,0.0631,111.233,0.79,0
160,Gurasa Main Manndo Lago,3,0dODm7QFeUaE7truZ5NyfJ,Devaram Ji Aap Padhariya,spotify:track:0dODm7QFeUaE7truZ5NyfJ,0.0296,0.598,0.966,0.000508,0.0461,-3.414,0.0598,102.164,0.964,0
161,Gurasa Main Manndo Lago,4,104JA6yzUaap5gQ45ayzZK,Devaram Ji Ne Dhayve,spotify:track:104JA6yzUaap5gQ45ayzZK,0.036,0.534,0.961,0.00032,0.247,-3.846,0.045,104.24,0.761,0
162,Gurasa Main Manndo Lago,5,2NZbWJLwyEXO0Txmw2J9Sa,Dhol Nagara Nopat Bajiya,spotify:track:2NZbWJLwyEXO0Txmw2J9Sa,0.265,0.623,0.885,0.000498,0.142,-3.428,0.0443,117.732,0.963,0
163,Gurasa Main Manndo Lago,6,4MXCQH6Jml87wtGbjAms9s,Gurudevji Kahe Sidha Chalo,spotify:track:4MXCQH6Jml87wtGbjAms9s,0.0101,0.541,0.969,0.0994,0.115,-3.417,0.0548,118.101,0.968,0
164,Gurasa Main Manndo Lago,7,3S4P5Tcf4g874DxBKlKwG1,Jatpat Kar Shingaar,spotify:track:3S4P5Tcf4g874DxBKlKwG1,0.133,0.527,0.962,0.0103,0.0678,-3.197,0.0468,135.911,0.962,0
165,Gurasa Main Manndo Lago,8,0mkRTp3HQKJa7IGq8FEKzQ,Sobha Charo Mer,spotify:track:0mkRTp3HQKJa7IGq8FEKzQ,0.0564,0.569,0.97,0.0525,0.396,-2.977,0.0495,101.007,0.963,0
166,Gurasa Main Manndo Lago,9,7HnvnvEzOv0Qq7LlFyOWXl,Thane Bhagat Bulave Bega,spotify:track:7HnvnvEzOv0Qq7LlFyOWXl,0.313,0.611,0.968,0.153,0.452,-3.207,0.0427,88.403,0.975,0
167,Gurasa Main Manndo Lago,10,18YRK2CVx76V9UDqffdkPz,Thara Se Manado Lago,spotify:track:18YRK2CVx76V9UDqffdkPz,0.219,0.617,0.968,0.000234,0.564,-2.929,0.0465,99.03,0.858,0
