,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
311,There Is More,17,5Rm70bhYNH2eTtHjlwgPY0,The Passion (Live Acoustic) - Bonus,spotify:track:5Rm70bhYNH2eTtHjlwgPY0,0.283,0.437,0.413,0.0,0.252,-9.602,0.03,69.825,0.17,45
312,Christmas: The Peace Project,1,2soNiIWAQItFQjo4yIfipv,Joy To The World,spotify:track:2soNiIWAQItFQjo4yIfipv,0.000675,0.506,0.723,0.0,0.0827,-6.931,0.0265,96.001,0.364,53
314,Christmas: The Peace Project,3,6dQAlNaiqvRFb3fCyn8Qf2,Seasons,spotify:track:6dQAlNaiqvRFb3fCyn8Qf2,0.0776,0.285,0.525,0.0,0.104,-7.351,0.0303,145.713,0.209,54
315,Christmas: The Peace Project,4,4Ukgts8jEXRnQkC2Qmem6A,Prince Of Heaven,spotify:track:4Ukgts8jEXRnQkC2Qmem6A,0.119,0.173,0.466,0.0,0.0926,-7.719,0.0319,82.093,0.0768,51
316,Christmas: The Peace Project,5,7DMEFNqGo1ZN3sMrGxa262,O Come All Ye Faithful,spotify:track:7DMEFNqGo1ZN3sMrGxa262,0.0409,0.356,0.458,0.0,0.13,-7.375,0.0262,149.983,0.296,50
317,Christmas: The Peace Project,6,5euTnYyKVz1Yg14MK69OM4,Noel,spotify:track:5euTnYyKVz1Yg14MK69OM4,0.00254,0.504,0.68,1.13e-05,0.0935,-6.773,0.0312,119.97,0.255,48
319,Christmas: The Peace Project,8,2MpaUTFtb1CSHTzyWKu3Sd,Silent Night (With Saviour King),spotify:track:2MpaUTFtb1CSHTzyWKu3Sd,0.309,0.106,0.257,8.03e-06,0.0737,-11.452,0.0301,73.912,0.111,45
320,Christmas: The Peace Project,9,0jQBQyV5NC7vjcslCxQbLx,Arrival,spotify:track:0jQBQyV5NC7vjcslCxQbLx,0.00145,0.457,0.76,0.0,0.322,-6.849,0.0326,132.0,0.141,46
325,Christmas: The Peace Project,2,0gKhB9pDvFFLIPTyLiW6tN,Hark,spotify:track:0gKhB9pDvFFLIPTyLiW6tN,0.0429,0.252,0.458,2.73e-06,0.0903,-7.824,0.0314,134.104,0.144,49
330,Christmas: The Peace Project,7,3sewkmh4zKYnvVxDOoqXUP,When I Think Upon Christmas,spotify:track:3sewkmh4zKYnvVxDOoqXUP,0.518,0.519,0.328,1.58e-05,0.0643,-10.425,0.0266,109.904,0.442,46
331,Christmas: The Peace Project,8,00IVY0k9Qhaz21caHJ968F,Silent Night (with Saviour King),spotify:track:00IVY0k9Qhaz21caHJ968F,0.338,0.18,0.25,5.49e-06,0.0734,-11.839,0.0294,75.255,0.102,47
333,Christmas: The Peace Project,10,2JsaWI0BPSUutIXgF5UsYt,Theme Of The Eastern Star,spotify:track:2JsaWI0BPSUutIXgF5UsYt,0.54,0.0772,0.204,0.575,0.552,-14.235,0.0387,174.121,0.0351,42
334,Christmas: The Peace Project,11,62mIVLwQoI8tzNmHKUxikq,O Holy Night,spotify:track:62mIVLwQoI8tzNmHKUxikq,0.00775,0.405,0.562,1.37e-06,0.108,-7.929,0.0288,111.832,0.133,50
335,Christmas: The Peace Project,12,5T5O57EsDkP24rgpcLi2N8,Peace Upon The Earth,spotify:track:5T5O57EsDkP24rgpcLi2N8,0.438,0.304,0.267,1.83e-05,0.142,-13.522,0.0314,111.946,0.211,43
