,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
151,8D Fusion Fever,4,3ZmcsjE2ONG8ZBWZxVT1A0,Pyar Mein Tere,spotify:track:3ZmcsjE2ONG8ZBWZxVT1A0,0.0309,0.639,0.852,0.000535,0.0981,-10.433,0.103,129.99,0.669,3
152,8D Fusion Fever,5,2Rp1QZyau2VIDKL8gvzujk,Jaan Bhi Dedu Tujhe,spotify:track:2Rp1QZyau2VIDKL8gvzujk,0.116,0.635,0.66,0.000324,0.0824,-12.23,0.0751,102.001,0.659,3
153,8D Fusion Fever,6,6IYpvHaDJJEQZzArJDB8Ib,Keh Rahi Hai Khwaishein,spotify:track:6IYpvHaDJJEQZzArJDB8Ib,0.27,0.624,0.492,5.01e-05,0.106,-11.572,0.0538,143.88,0.503,3
154,8D Fusion Fever,7,3FojDEtNo15nxRwjx1aaaA,Tum Pe Marte Hai,spotify:track:3FojDEtNo15nxRwjx1aaaA,0.318,0.579,0.494,3.84e-05,0.108,-12.248,0.0469,149.914,0.683,3
155,8D Fusion Fever,8,3L46EnkRZhtTbvdae6JY1G,Just Stay,spotify:track:3L46EnkRZhtTbvdae6JY1G,0.381,0.654,0.713,0.0309,0.0312,-11.762,0.0675,145.941,0.703,3
156,Guruvar Special Non Stop Sai Bhajans,1,5HWSGvuJbEqiTYCcghbxeF,"Sai Manglam, Sai Naam Mangalam, Paawan Bhumi Shird (From ""Sai Mangalam Sai Naam Mangalam"")",spotify:track:5HWSGvuJbEqiTYCcghbxeF,0.83,0.623,0.446,7.06e-06,0.227,-8.636,0.0502,87.992,0.624,2
157,Guruvar Special Non Stop Sai Bhajans,2,2g9Trf07iE0ZyULmYV6oqO,"Om Sai Namo Namah (From ""Jai Sai Ram Param Sukh Daata"")",spotify:track:2g9Trf07iE0ZyULmYV6oqO,0.74,0.728,0.641,2.72e-05,0.0755,-7.529,0.0282,99.999,0.679,4
158,Guruvar Special Non Stop Sai Bhajans,3,4nocS9W6QznhlpSioT6Q6o,"Agar Haath Rakh De (From ""Sai Amrit"")",spotify:track:4nocS9W6QznhlpSioT6Q6o,0.778,0.599,0.583,0.0,0.111,-4.899,0.0462,76.421,0.757,1
159,Guruvar Special Non Stop Sai Bhajans,4,46Xq9SVwrIwamVhpjKmEhN,"Sai Se Maango Sai (From ""Sai Amrit"")",spotify:track:46Xq9SVwrIwamVhpjKmEhN,0.785,0.62,0.669,0.0,0.267,-5.676,0.0334,81.917,0.55,2
160,Shaniwar Special Shani Vandana,1,6pboOXfF1XwuokcvK11rJT,"Shani Stuti (From ""Sampoorna Shani Vandana"")",spotify:track:6pboOXfF1XwuokcvK11rJT,0.72,0.712,0.447,0.0,0.218,-9.478,0.0406,134.111,0.587,7
161,Shaniwar Special Shani Vandana,2,1MgiNkoNubDOFSaPHCjQSS,"Shree Shanidev Amritwani (From ""Shree Shanidev Amritwani"")",spotify:track:1MgiNkoNubDOFSaPHCjQSS,0.796,0.615,0.556,0.0,0.0991,-9.07,0.106,145.82,0.958,5
162,Shaniwar Special Shani Vandana,3,6V4K5UUNjJsBjlxw7Kg6Dp,"Mangalkari Shani Chalisa (From ""Sampoorna Shani Vandana"")",spotify:track:6V4K5UUNjJsBjlxw7Kg6Dp,0.722,0.666,0.707,0.0,0.134,-6.283,0.0686,91.281,0.711,3
